home_team,away_team,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,home_manager,home_captain,away_manager,away_captain,Attendance_match,Venue,Officials,Round,Date,Score,Referee,Notes,Host_match,Year,home_goal,away_goal,home_goal_long,away_goal_long,home_own_goal,away_own_goal,home_penalty_goal,away_penalty_goal,home_penalty_miss_long,away_penalty_miss_long,home_penalty_shootout_goal_long,away_penalty_shootout_goal_long,home_penalty_shootout_miss_long,away_penalty_shootout_miss_long,home_red_card,away_red_card,home_yellow_red_card,away_yellow_red_card,home_yellow_card_long,away_yellow_card_long,home_substitute_in_long,away_substitute_in_long,Host_wc,Teams,Champion,Runner-Up,TopScorrer,Attendance_wc,AttendanceAvg,Matches,Home Team Rank,Home Team Rank Points,Away Team Rank,Away Team Rank Points,Goal Difference,Home_Win,Rank Difference,Points Difference,Home Team Avg Age,Home Team Experience,Away Team Avg Age,Away Team Experience,Home Team Win Rate,Away Team Win Rate
United States,Romania,0,1.7,1.0,1,0.2,3.0,Bora Milutinovic,Tony Meola,Anghel Iordanescu,Gheorghe Hagi,93869,"Rose Bowl, Los Angeles",Mario Van Der Ende (Referee) · Jan Dolstra (AR1) · Gordon Dunster (AR2),Group stage,1994-06-26,0–1,Mario Van Der Ende,Bulgaria won on penalty kicks following extra time,United States,1994,Yordan Letchkov · 65|Daniel Borimirov · 90,Dan Petrescu · 18,"['65&rsquor;|3:0|Yordan Letchkov', '90&rsquor;|4:0|Daniel Borimirov']",['18&rsquor;|0:1|Dan Petrescu'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Hristo Stoichkov (P) · 5|Hristo Stoichkov (P) · 55,Pep Guardiola (P) · 19,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Gianfranco Zola · 75,Luis García Postigo · 57,Tsanko Tsvetanov · 67,"['41&rsquor;|0:1|John Harkes', '48&rsquor;|0:1|Fernando Clavijo']","['62&rsquor;|0:1|Florin Răducioiu', '73&rsquor;|0:1|Dan Petrescu']","['63&rsquor;|0:1|Cobi Jones|for Tab Ramos', '75&rsquor;|0:1|Roy Wegerle|for Mike Sorber']","['83&rsquor;|0:1|Constantin Gâlcă|for Florin Răducioiu', '88&rsquor;|0:1|Gheorghe Mihali|for Miodrag Belodedici']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,19.667444574095683,1632.737246207701,53.0,1434.68,-1,-1,33.33255542590432,198.05724620770093,23.5,72.0,27.25,72.25,0.375,0.25
Switzerland,Colombia,0,1.7,1.0,2,0.2,3.0,Roy Hodgson,Alain Geiger,Francisco Maturana,Carlos Valderrama,83401,"Stanford Stadium, San Francisco",Peter Mikkelsen (Referee) · Carl-Johan Meyer Christensen (AR1) · Douglas Micael James (AR2),Group stage,1994-06-26,0–2,Peter Mikkelsen,Bulgaria won on penalty kicks following extra time,United States,1994,Yordan Letchkov · 65|Daniel Borimirov · 90,Hernán Gaviria · 44|John Harold Lozano · 90,"['65&rsquor;|3:0|Yordan Letchkov', '90&rsquor;|4:0|Daniel Borimirov']","['44&rsquor;|0:1|Hernán Gaviria', '90&rsquor;|0:2|John Harold Lozano']",Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Hristo Stoichkov (P) · 5|Hristo Stoichkov (P) · 55,Pep Guardiola (P) · 19,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Gianfranco Zola · 75,Luis García Postigo · 57,Tsanko Tsvetanov · 67,"['39&rsquor;|0:0|Adrian Knup', '85&rsquor;|0:1|Georges Bregy']","['58&rsquor;|0:1|Hernán Gaviria', '62&rsquor;|0:1|Carlos Valderrama', '80&rsquor;|0:1|Leonel Álvarez']","['81&rsquor;|0:1|Nestor Subiat|for Alain Sutter', '81&rsquor;|0:1|Marco Grassi|for Adrian Knup']","['63&rsquor;|0:1|Antony de Ávila|for Adolfo Valencia', '78&rsquor;|0:1|John Harold Lozano|for Hernán Gaviria']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,15.0,1635.92,17.0,1611.04,-2,-1,2.0,24.88000000000011,28.956954288678073,68.88128897047824,25.5,77.0,0.5,0.35714285714285715
Belgium,Netherlands,1,1.7,1.0,0,0.2,3.0,Paul Van Himst,Georges Grün,Dick Advocaat,Ronald Koeman,62387,"Citrus Bowl, Orlando",Renato Marsiglia (Referee) · Paulo Jorge Alves (AR1) · Michal Listkiewicz (AR2),Group stage,1994-06-25,1–0,Renato Marsiglia,Bulgaria won on penalty kicks following extra time,United States,1994,Philippe Albert · 65,Hernán Gaviria · 44|John Harold Lozano · 90,['65&rsquor;|1:0|Philippe Albert'],"['44&rsquor;|0:1|Hernán Gaviria', '90&rsquor;|0:2|John Harold Lozano']",Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Hristo Stoichkov (P) · 5|Hristo Stoichkov (P) · 55,Pep Guardiola (P) · 19,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Gianfranco Zola · 75,Luis García Postigo · 57,Tsanko Tsvetanov · 67,['20&rsquor;|0:0|Vital Borkelmans'],"['19&rsquor;|0:0|Jan Wouters', '39&rsquor;|0:0|Wim Jonk', '49&rsquor;|0:0|Rob Witschge', '81&rsquor;|1:0|Frank Rijkaard', '88&rsquor;|1:0|Dennis Bergkamp']","['61&rsquor;|0:0|Rudi Smidts|for Vital Borkelmans', '78&rsquor;|1:0|Dirk Medved|for Marc Emmers']","['46&rsquor;|0:0|Rob Witschge|for Ronald de Boer', '64&rsquor;|0:0|Marc Overmars']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,2.0,1816.71,8.0,1694.51,1,1,6.0,122.20000000000005,28.956954288678073,68.88128897047824,28.492987677269994,69.77102720516815,0.6521739130434783,0.5
Saudi Arabia,Morocco,2,1.7,1.0,1,0.2,3.0,Jorge Solari,Mohamed Al-Jawad,Abdellah Blinda,Khalil Azmi,76322,"Giants Stadium, New York/New Jersey",Philip Don (Referee) · Roy Pearson (AR1) · Tapio Yli-Karro (AR2),Group stage,1994-06-25,2–1,Philip Don,Bulgaria won on penalty kicks following extra time,United States,1994,Fuad Anwar · 45,Mohammed Chaouch · 26,['45&rsquor;|2:1|Fuad Anwar'],['26&rsquor;|1:1|Mohammed Chaouch'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Sami Al-Jaber (P) · 7,Pep Guardiola (P) · 19,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Gianfranco Zola · 75,Luis García Postigo · 57,Tsanko Tsvetanov · 67,"['50&rsquor;|2:1|Talal Jebreen', '75&rsquor;|2:1|Fuad Anwar', '78&rsquor;|2:1|Khaled Al-Muwallid', '90&rsquor;|2:1|Mohamed Al-Deayea']","['34&rsquor;|1:1|Abdelkrim El Hadrioui', '83&rsquor;|2:1|Noureddine Naybet']","['29&rsquor;|1:1|Abdullah Zubromawi|for Awad Al-Anazi', '79&rsquor;|2:1|Fahad Al-Ghesheyan|for Sami Al-Jaber']","['57&rsquor;|2:1|Abdeslam Laghrissi|for Nacer Abdellah', '72&rsquor;|2:1|Mustapha Hadji|for El Arbi Hababi']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,51.0,1437.78,22.0,1563.5,1,1,-29.0,-125.72000000000003,28.956954288678073,68.88128897047824,28.0,73.0,0.25,0.26666666666666666
Argentina,Nigeria,2,1.7,1.0,1,0.2,3.0,Alfio Basile,Diego Maradona,Clemens Westerhof,Peter Rufai,54453,"Foxboro Stadium, Boston",Bo Karlsson (Referee) · Mikael Everstig (AR1) · Luc Matthys (AR2),Group stage,1994-06-25,2–1,Bo Karlsson,Bulgaria won on penalty kicks following extra time,United States,1994,Claudio Caniggia · 21|Claudio Caniggia · 28,Samson Siasia · 8,"['21&rsquor;|1:1|Claudio Caniggia', '28&rsquor;|2:1|Claudio Caniggia']",['8&rsquor;|0:1|Samson Siasia'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Sami Al-Jaber (P) · 7,Pep Guardiola (P) · 19,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Gianfranco Zola · 75,Luis García Postigo · 57,Tsanko Tsvetanov · 67,['54&rsquor;|2:1|Claudio Caniggia'],"['20&rsquor;|0:1|Augustine Eguavoen', '53&rsquor;|2:1|Michael Emenalo']","['70&rsquor;|2:1|Alejandro Mancuso', '86&rsquor;|2:1|Hernán Díaz|for Roberto Sensini']","['56&rsquor;|2:1|Mutiu Adepoju|for Samson Siasia', '86&rsquor;|2:1|Jay-Jay Okocha|for Sunday Oliseh']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,3.0,1773.88,32.0,1498.47,1,1,29.0,275.4100000000001,21.0,59.0,28.492987677269994,69.77102720516815,0.711864406779661,0.2
Mexico,Republic of Ireland,2,1.7,1.0,1,0.2,3.0,Miguel Mejia Baron,Ignacio Ambríz,Jack Charlton,Andy Townsend,60790,"Citrus Bowl, Orlando",Kurt Roethlisberger (Referee) · Michal Listkiewicz (AR1) · Paulo Jorge Alves (AR2),Group stage,1994-06-24,2–1,Kurt Roethlisberger,Bulgaria won on penalty kicks following extra time,United States,1994,Luis García Postigo · 42|Luis García Postigo · 65,John Aldridge · 84,"['42&rsquor;|1:0|Luis García Postigo', '65&rsquor;|2:0|Luis García Postigo']",['84&rsquor;|2:1|John Aldridge'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Sami Al-Jaber (P) · 7,Pep Guardiola (P) · 19,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Gianfranco Zola · 75,Luis García Postigo · 57,Tsanko Tsvetanov · 67,"['45&rsquor;|1:0|Joaquín del Olmo', '57&rsquor;|1:0|Jorge Campos']","['26&rsquor;|0:0|Denis Irwin', '70&rsquor;|2:0|Terry Phelan']","['80&rsquor;|2:0|Luis Miguel Salvador|for Carlos Hermosillo', '80&rsquor;|2:0|Raúl Gutiérrez|for Joaquín del Olmo']","['66&rsquor;|2:0|Jason McAteer|for Steve Staunton', '67&rsquor;|2:0|John Aldridge|for Tommy Coyne']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,13.0,1644.89,49.0,1440.19,1,1,36.0,204.70000000000005,27.11764705882353,75.88235294117646,28.492987677269994,69.77102720516815,0.4444444444444444,0.25
Brazil,Cameroon,3,1.7,1.0,0,0.2,3.0,Carlos Alberto Parreira,Raí,Henri Michel,Stephen Tataw,83401,"Stanford Stadium, San Francisco",Arturo Brizio Carter (Referee) · Douglas Micael James (AR1) · Carl-Johan Meyer Christensen (AR2),Group stage,1994-06-24,3–0,Arturo Brizio Carter,Bulgaria won on penalty kicks following extra time,United States,1994,Romário · 39|Márcio Santos · 66|Bebeto · 73,John Aldridge · 84,"['39&rsquor;|1:0|Romário', '66&rsquor;|2:0|Márcio Santos', '73&rsquor;|3:0|Bebeto']",['84&rsquor;|2:1|John Aldridge'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Sami Al-Jaber (P) · 7,Pep Guardiola (P) · 19,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Rigobert Song · 63,Luis García Postigo · 57,Tsanko Tsvetanov · 67,['44&rsquor;|1:0|Mauro Silva'],"['8&rsquor;|0:0|Stephen Tataw', '37&rsquor;|0:0|Raymond Kalla']","['75&rsquor;|3:0|Paulo Sérgio de Oliveira Lima|for Zinho', '81&rsquor;|3:0|Müller|for Raí']","['64&rsquor;|1:0|Roger Milla|for David Embé', '72&rsquor;|2:0|Emmanuel Maboang']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,1.0,1841.3,43.0,1471.44,3,1,42.0,369.8599999999999,32.333333333333336,70.33333333333333,22.25,64.125,0.7411764705882353,0.07692307692307693
Sweden,Russia,3,1.7,1.0,1,0.2,3.0,Tommy Svensson,Jonas Thern,Pavel Sadyrin,Dmitri Kharine,71528,"Pontiac Silverdome, Detroit",Joel Quiniou (Referee) · Mohammad Fanaei (AR1) · Abdel-Magid Hassan (AR2),Group stage,1994-06-24,3–1,Joel Quiniou,Bulgaria won on penalty kicks following extra time,United States,1994,Martin Dahlin · 59|Martin Dahlin · 81,John Aldridge · 84,"['59&rsquor;|2:1|Martin Dahlin', '81&rsquor;|3:1|Martin Dahlin']",['84&rsquor;|2:1|John Aldridge'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Tomas Brolin (P) · 37,Oleg Salenko (P) · 4,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Leonardo Araújo · 43,Rigobert Song · 63,Luis García Postigo · 57,Sergei Gorlukovich · 49,"['41&rsquor;|1:1|Kennet Andersson', '51&rsquor;|1:1|Stefan Schwarz', '58&rsquor;|1:1|Martin Dahlin']","['1&rsquor;|0:0|Sergei Gorlukovich', '34&rsquor;|0:1|Dmitri Kharine']","['84&rsquor;|3:1|Henrik Larsson|for Kennet Andersson', '89&rsquor;|3:1|Magnus Erlingmark|for Joachim Björklund']","['40&rsquor;|1:1|Valeri Karpin|for Dmitri Popov', '51&rsquor;|1:1|Dmitri Galiamin']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,25.0,1553.33,33.0,1496.11,2,1,8.0,57.22000000000003,30.0,62.0,25.384615384615383,72.46153846153847,0.5666666666666667,0.0
Italy,Norway,1,1.7,1.0,0,0.2,3.0,Arrigo Sacchi,Franco Baresi,Egil Olsen,Rune Bratseth,74624,"Giants Stadium, New York/New Jersey",Hellmut Krug (Referee) · Tapio Yli-Karro (AR1) · Roy Pearson (AR2),Group stage,1994-06-23,1–0,Hellmut Krug,Bulgaria won on penalty kicks following extra time,United States,1994,Dino Baggio · 69,John Aldridge · 84,['69&rsquor;|1:0|Dino Baggio'],['84&rsquor;|2:1|John Aldridge'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Tomas Brolin (P) · 37,Oleg Salenko (P) · 4,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Gianluca Pagliuca · 21,Rigobert Song · 63,Luis García Postigo · 57,Sergei Gorlukovich · 49,['34&rsquor;|0:0|Pierluigi Casiraghi'],"['32&rsquor;|0:0|Stig Inge Bjørnebye', '68&rsquor;|0:0|Alf-Inge Håland']","['21&rsquor;|0:0|Luca Marchegiani|for Roberto Baggio', '49&rsquor;|0:0|Luigi Apolloni|for Franco Baresi', '68&rsquor;|0:0|Daniele Massaro|for Pierluigi Casiraghi']","['46&rsquor;|0:0|Mini Jakobsen|for Sigurd Rushfeldt', '81&rsquor;|1:0|Kjetil Rekdal|for Erik Mykland']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,6.0,1726.14,42.0,1473.04,1,1,36.0,253.10000000000014,28.956954288678073,68.88128897047824,26.0,75.0,0.6666666666666666,0.14285714285714285
Korea Republic,Bolivia,0,1.7,1.0,0,0.2,3.0,Ho Kon Kim,Choi In-young,Xavier Azkargorta Uriarte,Carlos Fernando Borja,54453,"Foxboro Stadium, Boston",Leslie Mottram (Referee) · Luc Matthys (AR1) · Mikael Everstig (AR2),Group stage,1994-06-23,0–0,Leslie Mottram,Bulgaria won on penalty kicks following extra time,United States,1994,Dino Baggio · 69,John Aldridge · 84,['69&rsquor;|1:0|Dino Baggio'],['84&rsquor;|2:1|John Aldridge'],Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Tomas Brolin (P) · 37,Oleg Salenko (P) · 4,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Gianluca Pagliuca · 21,Rigobert Song · 63,Luis García Postigo · 57,Luis Cristaldo · 82,"['38&rsquor;|0:0|Ko Jeong-woon', '62&rsquor;|0:0|Shin Hong-gi', '89&rsquor;|0:0|Park Jung-bae']","['22&rsquor;|0:0|Luis Cristaldo', '22&rsquor;|0:0|Miguel Rimba', '32&rsquor;|0:0|Julio César Baldivieso']","['65&rsquor;|0:0|Ha Seok-ju|for Seo Jung-won', '71&rsquor;|0:0|Choi Young-il|for Noh Jung-yoon']",['66&rsquor;|0:0|Álvaro Peña|for William Ramallo'],United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,28.0,1530.3,82.0,1296.28,0,0,54.0,234.01999999999998,28.956954288678073,68.88128897047824,23.0,62.5,0.3333333333333333,0.0
Romania,Switzerland,1,1.7,1.0,4,0.2,3.0,Anghel Iordanescu,Gheorghe Hagi,Roy Hodgson,Alain Geiger,61428,"Pontiac Silverdome, Detroit",Neji Jouini (Referee) · Abdel-Magid Hassan (AR1) · Mohammad Fanaei (AR2),Group stage,1994-06-22,1–4,Neji Jouini,Bulgaria won on penalty kicks following extra time,United States,1994,Gheorghe Hagi · 35,Alain Sutter · 16|Stéphane Chapuisat · 52|Adrian Knup · 65|Adrian Knup · 72,['35&rsquor;|1:1|Gheorghe Hagi'],"['16&rsquor;|0:1|Alain Sutter', '52&rsquor;|1:2|Stéphane Chapuisat', '65&rsquor;|1:3|Adrian Knup', '72&rsquor;|1:4|Adrian Knup']",Tom Boyd (OG) · 73,Youssef Chippo (OG) · 45,Tomas Brolin (P) · 37,Oleg Salenko (P) · 4,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Ion Vlădoiu · 73,Rigobert Song · 63,Luis García Postigo · 57,Luis Cristaldo · 82,"['32&rsquor;|0:1|Gheorghe Mihali', '40&rsquor;|1:1|Ioan Lupescu', '47&rsquor;|1:1|Miodrag Belodedici']","['22&rsquor;|0:0|Luis Cristaldo', '22&rsquor;|0:0|Miguel Rimba', '32&rsquor;|0:0|Julio César Baldivieso']","['70&rsquor;|1:3|Ion Vlădoiu|for Ilie Dumitrescu', '85&rsquor;|1:4|Basarab Panduru|for Ioan Lupescu']","['71&rsquor;|1:3|Thomas Bickel|for Alain Sutter', '83&rsquor;|1:4|Patrick Sylvestre|for Christophe Ohrel']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,53.0,1434.68,15.0,1635.92,-3,-1,-38.0,-201.24,27.25,72.25,28.492987677269994,69.77102720516815,0.5555555555555556,0.24
United States,Colombia,2,1.7,1.0,1,0.2,3.0,Bora Milutinovic,Tony Meola,Francisco Maturana,Carlos Valderrama,93869,"Rose Bowl, Los Angeles",Fabio Baldas (Referee) · Domenico Ramicone (AR1) · El Jilali Mohamed Rharib (AR2),Group stage,1994-06-22,2–1,Fabio Baldas,Bulgaria won on penalty kicks following extra time,United States,1994,Earnie Stewart · 52,Adolfo Valencia · 90,['52&rsquor;|2:0|Earnie Stewart'],['90&rsquor;|2:1|Adolfo Valencia'],Andrés Escobar (OG) · 35,Youssef Chippo (OG) · 45,Tomas Brolin (P) · 37,Oleg Salenko (P) · 4,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Ion Vlădoiu · 73,Rigobert Song · 63,Luis García Postigo · 57,Luis Cristaldo · 82,['48&rsquor;|1:0|Alexi Lalas'],['24&rsquor;|0:0|Antony de Ávila'],"['61&rsquor;|2:0|Roy Wegerle|for Eric Wynalda', '66&rsquor;|2:0|Cobi Jones|for Earnie Stewart']","['46&rsquor;|1:0|Iván Valenciano|for Antony de Ávila', '46&rsquor;|1:0|Adolfo Valencia|for Faustino Asprilla']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,19.667444574095683,1632.737246207701,17.0,1611.04,1,1,-2.6674445740956827,21.697246207701028,23.5,72.0,25.5,77.0,0.375,0.35714285714285715
Argentina,Greece,4,1.7,1.0,0,0.2,3.0,Alfio Basile,Diego Maradona,Alkis Panagoulias,Dimitris Saravakos,54456,"Foxboro Stadium, Boston",Arturo Angeles (Referee) · Hae-Yong Park (AR1) · Jan Dolstra (AR2),Group stage,1994-06-21,4–0,Arturo Angeles,Bulgaria won on penalty kicks following extra time,United States,1994,Gabriel Batistuta · 2|Gabriel Batistuta · 44|Diego Maradona · 60,Adolfo Valencia · 90,"['2&rsquor;|1:0|Gabriel Batistuta', '44&rsquor;|2:0|Gabriel Batistuta', '60&rsquor;|3:0|Diego Maradona']",['90&rsquor;|2:1|Adolfo Valencia'],Andrés Escobar (OG) · 35,Youssef Chippo (OG) · 45,Gabriel Batistuta (P) · 90,Oleg Salenko (P) · 4,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Ion Vlădoiu · 73,Rigobert Song · 63,Luis García Postigo · 57,Luis Cristaldo · 82,['40&rsquor;|1:0|Fernando Cáceres'],"['25&rsquor;|1:0|Panagiotis Tsalouchidis', '55&rsquor;|2:0|Stelios Manolas']","['80&rsquor;|3:0|Alejandro Mancuso|for Abel Balbo', '83&rsquor;|3:0|Ariel Ortega|for Diego Maradona']","['46&rsquor;|2:0|Spiros Marangos|for Nikos Tsiantakis', '59&rsquor;|2:0|Tasos Mitropoulos|for Nikos Machlas']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,3.0,1773.88,52.0,1437.6,4,1,49.0,336.2800000000002,21.0,59.0,28.492987677269994,69.77102720516815,0.711864406779661,0.0
Germany,Spain,1,1.7,1.0,1,0.2,3.0,Berti Vogts,Lothar Matthäus,Javier Clemente,Andoni Zubizarreta,63113,"Soldier Field, Chicago",Ernesto Filippi (Referee) · Venancio Zarate (AR1) · Ernesto Taibi (AR2),Group stage,1994-06-21,1–1,Ernesto Filippi,Bulgaria won on penalty kicks following extra time,United States,1994,Jürgen Klinsmann · 48,Ion Andoni Goikoetxea · 14,['48&rsquor;|1:1|Jürgen Klinsmann'],['14&rsquor;|0:1|Ion Andoni Goikoetxea'],Andrés Escobar (OG) · 35,Youssef Chippo (OG) · 45,Gabriel Batistuta (P) · 90,Oleg Salenko (P) · 4,['45+1&rsquor;|0:0|Christian Cueva|Penalty Miss'],['120+2&rsquor;|1:1|Asamoah Gyan|Penalty Miss'],['7|1:2|Claudio Suárez'],"['4|0:1|Boncho Genchev', '6|0:2|Daniel Borimirov', '8|1:3|Yordan Letchkov']","['1|0:0|Alberto García Aspe', '3|0:0|Marcelino Bernal', '5|0:1|Jorge Rodríguez']",['2|0:0|Krasimir Balakov'],Ion Vlădoiu · 73,Rigobert Song · 63,Luis García Postigo · 57,Luis Cristaldo · 82,['70&rsquor;|1:1|Stefan Effenberg'],"['15&rsquor;|0:1|Julio Salinas', '38&rsquor;|0:1|Abelardo Fernández', '53&rsquor;|1:1|Fernando Hierro']",['62&rsquor;|1:1|Rudi Völler|for Andreas Möller'],"['64&rsquor;|1:1|José Mari Bakero|for Ion Andoni Goikoetxea', '77&rsquor;|1:1|Francisco José Camarasa|for Pep Guardiola']",United States,24,Brazil,Italy,"Hristo Stoichkov, Oleg Salenko - 6",3587538,68991,52,11.0,1650.21,7.0,1715.22,0,0,-4.0,-65.00999999999999,28.956954288678073,68.88128897047824,29.5,70.0,0.7,0.42424242424242425
